"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","AWND","AWND_ATTRIBUTES","FMTM","FMTM_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","PSUN","PSUN_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT18","WT18_ATTRIBUTES"
"USW00014792","1945-05-28","40.27681","-74.81587","57.9","TRENTON MERCER AIRPORT, NJ US","   61",",,X,",,,,,"  239",",,X","  139",",,X",,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,"    1",",,X",,
"USW00014792","1945-05-29","40.27681","-74.81587","57.9","TRENTON MERCER AIRPORT, NJ US","   61",",,X,",,,,,"  250",",,X","  156",",,X",,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,"    1",",,X",,,,,,,,,,,,
"USW00014792","1945-05-30","40.27681","-74.81587","57.9","TRENTON MERCER AIRPORT, NJ US","    0","T,,X,",,,,,"  211",",,X","   89",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,
"USW00014792","1945-05-31","40.27681","-74.81587","57.9","TRENTON MERCER AIRPORT, NJ US","    0",",,X,",,,,,"  189",",,X","  106",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014792","1945-06-01","40.27681","-74.81587","57.9","TRENTON MERCER AIRPORT, NJ US","    0","T,,X,","    0",",,X",,,"  128",",,X","   61",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,
"USW00014792","1945-06-02","40.27681","-74.81587","57.9","TRENTON MERCER AIRPORT, NJ US","   41",",,X,","    0",",,X",,,"  183",",,X","   83",",,X",,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,"    1",",,X",,,"    1",",,X",,
"USW00014792","1945-06-03","40.27681","-74.81587","57.9","TRENTON MERCER AIRPORT, NJ US","   36",",,X,","    0",",,X",,,"  128",",,X","  100",",,X",,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,"    1",",,X",,
"USW00014792","1945-06-04","40.27681","-74.81587","57.9","TRENTON MERCER AIRPORT, NJ US","   23",",,X,","    0",",,X",,,"  150",",,X","   89",",,X",,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,"    1",",,X",,
"USW00014792","1945-06-05","40.27681","-74.81587","57.9","TRENTON MERCER AIRPORT, NJ US","   28",",,X,","    0",",,X",,,"  133",",,X","   89",",,X",,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,"    1",",,X",,,"    1",",,X",,
"USW00014792","1945-06-06","40.27681","-74.81587","57.9","TRENTON MERCER AIRPORT, NJ US","    0",",,X,","    0",",,X",,,"  194",",,X","   67",",,X",,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,"    1",",,X",,,,,,
"USW00014792","1945-06-07","40.27681","-74.81587","57.9","TRENTON MERCER AIRPORT, NJ US","    0",",,X,","    0",",,X",,,"  222",",,X","   89",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014792","1945-06-08","40.27681","-74.81587","57.9","TRENTON MERCER AIRPORT, NJ US","    0","T,,X,","    0",",,X",,,"  250",",,X","  111",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,
"USW00014792","1945-06-09","40.27681","-74.81587","57.9","TRENTON MERCER AIRPORT, NJ US","    0",",,X,","    0",",,X",,,"  239",",,X","  117",",,X",,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,"    1",",,X",,,,,,
"USW00014792","1945-06-10","40.27681","-74.81587","57.9","TRENTON MERCER AIRPORT, NJ US","   89",",,X,","    0",",,X",,,"  194",",,X","  150",",,X",,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,"    1",",,X",,,,,,,,,"    1",",,X",,
"USW00014792","1945-06-11","40.27681","-74.81587","57.9","TRENTON MERCER AIRPORT, NJ US","   30",",,X,","    0",",,X",,,"  300",",,X","  178",",,X",,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,"    1",",,X",,,"    1",",,X",,
"USW00014792","1945-06-12","40.27681","-74.81587","57.9","TRENTON MERCER AIRPORT, NJ US","    3",",,X,","    0",",,X",,,"  289",",,X","  206",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,"    1",",,X",,
"USW00014792","1945-06-13","40.27681","-74.81587","57.9","TRENTON MERCER AIRPORT, NJ US","    0","T,,X,","    0",",,X",,,"  300",",,X","  178",",,X",,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,"    1",",,X",,,"    1",",,X",,
"USW00014792","1945-06-14","40.27681","-74.81587","57.9","TRENTON MERCER AIRPORT, NJ US","    0",",,X,","    0",",,X",,,"  344",",,X","  206",",,X",,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,"    1",",,X",,,,,,
"USW00014792","1945-06-15","40.27681","-74.81587","57.9","TRENTON MERCER AIRPORT, NJ US","    0",",,X,","    0",",,X",,,"  350",",,X","  222",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,
"USW00014792","1945-06-16","40.27681","-74.81587","57.9","TRENTON MERCER AIRPORT, NJ US","    0",",,X,","    0",",,X",,,"  333",",,X","  217",",,X",,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,"    1",",,X",,,,,,
"USW00014792","1945-06-17","40.27681","-74.81587","57.9","TRENTON MERCER AIRPORT, NJ US","    0",",,X,","    0",",,X",,,"  344",",,X","  217",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014792","1945-06-18","40.27681","-74.81587","57.9","TRENTON MERCER AIRPORT, NJ US","    5",",,X,","    0",",,X",,,"  339",",,X","  206",",,X",,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,"    1",",,X",,,,,"    1",",,X",,,"    1",",,X",,
"USW00014792","1945-06-19","40.27681","-74.81587","57.9","TRENTON MERCER AIRPORT, NJ US","  419",",,X,","    0",",,X",,,"  261",",,X","  189",",,X",,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,"    1",",,X",,,,,"    1",",,X",,,"    1",",,X",,
"USW00014792","1945-06-20","40.27681","-74.81587","57.9","TRENTON MERCER AIRPORT, NJ US","    3",",,X,","    0",",,X",,,"  289",",,X","  183",",,X",,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,"    1",",,X",,,"    1",",,X",,
"USW00014792","1945-06-21","40.27681","-74.81587","57.9","TRENTON MERCER AIRPORT, NJ US","  140",",,X,","    0",",,X",,,"  300",",,X","  172",",,X",,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,"    1",",,X",,,,,"    1",",,X",,,"    1",",,X",,
"USW00014792","1945-06-22","40.27681","-74.81587","57.9","TRENTON MERCER AIRPORT, NJ US","    5",",,X,","    0",",,X",,,"  267",",,X","  167",",,X",,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,"    1",",,X",,,,,,
"USW00014792","1945-06-23","40.27681","-74.81587","57.9","TRENTON MERCER AIRPORT, NJ US","    0",",,X,","    0",",,X",,,"  317",",,X","  156",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014792","1945-06-24","40.27681","-74.81587","57.9","TRENTON MERCER AIRPORT, NJ US","    0",",,X,","    0",",,X",,,"  322",",,X","  194",",,X",,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,
"USW00014792","1945-06-25","40.27681","-74.81587","57.9","TRENTON MERCER AIRPORT, NJ US","    0",",,X,","    0",",,X",,,"  328",",,X","  217",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,
"USW00014792","1945-06-26","40.27681","-74.81587","57.9","TRENTON MERCER AIRPORT, NJ US","    3",",,X,","    0",",,X",,,"  256",",,X","  178",",,X",,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,"    1",",,X",,,"    1",",,X",,
"USW00014792","1945-06-27","40.27681","-74.81587","57.9","TRENTON MERCER AIRPORT, NJ US","    0",",,X,","    0",",,X",,,"  294",",,X","  156",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014792","1945-06-28","40.27681","-74.81587","57.9","TRENTON MERCER AIRPORT, NJ US","   46",",,X,","    0",",,X",,,"  328",",,X","  156",",,X",,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,"    1",",,X",,,"    1",",,X",,
"USW00014792","1945-06-29","40.27681","-74.81587","57.9","TRENTON MERCER AIRPORT, NJ US","   13",",,X,","    0",",,X",,,"  328",",,X","  189",",,X",,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,"    1",",,X",,,"    1",",,X",,
"USW00014792","1945-06-30","40.27681","-74.81587","57.9","TRENTON MERCER AIRPORT, NJ US","    0",",,X,","    0",",,X",,,"  367",",,X","  244",",,X",,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,"    1",",,X",,,,,,
"USW00014792","1945-07-01","40.27681","-74.81587","57.9","TRENTON MERCER AIRPORT, NJ US","    0",",,X,","    0",",,X",,,"  356",",,X","  233",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,
"USW00014792","1945-07-02","40.27681","-74.81587","57.9","TRENTON MERCER AIRPORT, NJ US","  272",",,X,","    0",",,X",,,"  333",",,X","  194",",,X",,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,"    1",",,X",,
"USW00014792","1945-07-03","40.27681","-74.81587","57.9","TRENTON MERCER AIRPORT, NJ US","   13",",,X,","    0",",,X",,,"  267",",,X","  167",",,X",,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,"    1",",,X",,,,,,
"USW00014792","1945-07-04","40.27681","-74.81587","57.9","TRENTON MERCER AIRPORT, NJ US","    0",",,X,","    0",",,X",,,"  283",",,X","  144",",,X",,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,"    1",",,X",,,,,,
"USW00014792","1945-07-05","40.27681","-74.81587","57.9","TRENTON MERCER AIRPORT, NJ US","  152",",,X,","    0",",,X",,,"  278",",,X","  183",",,X",,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,"    1",",,X",,,"    1",",,X",,
"USW00014792","1945-07-06","40.27681","-74.81587","57.9","TRENTON MERCER AIRPORT, NJ US","    0",",,X,","    0",",,X",,,"  294",",,X","  211",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,
"USW00014792","1945-07-07","40.27681","-74.81587","57.9","TRENTON MERCER AIRPORT, NJ US","    0",",,X,","    0",",,X",,,"  289",",,X","  183",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014792","1945-07-08","40.27681","-74.81587","57.9","TRENTON MERCER AIRPORT, NJ US","    0",",,X,","    0",",,X",,,"  300",",,X","  167",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,
"USW00014792","1945-07-09","40.27681","-74.81587","57.9","TRENTON MERCER AIRPORT, NJ US","    0",",,X,","    0",",,X",,,"  300",",,X","  183",",,X",,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,"    1",",,X",,,,,,
"USW00014792","1945-07-10","40.27681","-74.81587","57.9","TRENTON MERCER AIRPORT, NJ US","   97",",,X,","    0",",,X",,,"  306",",,X","  183",",,X",,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,"    1",",,X",,,"    1",",,X",,
"USW00014792","1945-07-11","40.27681","-74.81587","57.9","TRENTON MERCER AIRPORT, NJ US","   97",",,X,","    0",",,X",,,"  233",",,X","  144",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014792","1945-07-12","40.27681","-74.81587","57.9","TRENTON MERCER AIRPORT, NJ US","   97",",,X,","    0",",,X",,,"  256",",,X","  100",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,
"USW00014792","1945-07-13","40.27681","-74.81587","57.9","TRENTON MERCER AIRPORT, NJ US","   97",",,X,","    0",",,X",,,"  278",",,X","  150",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,
"USW00014792","1945-07-14","40.27681","-74.81587","57.9","TRENTON MERCER AIRPORT, NJ US","   38",",,X,","    0",",,X",,,"  272",",,X","  178",",,X",,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,"    1",",,X",,,"    1",",,X",,
"USW00014792","1945-07-15","40.27681","-74.81587","57.9","TRENTON MERCER AIRPORT, NJ US","  157",",,X,","    0",",,X",,,"  256",",,X","  206",",,X",,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,"    1",",,X",,
"USW00014792","1945-07-16","40.27681","-74.81587","57.9","TRENTON MERCER AIRPORT, NJ US","    8",",,X,","    0",",,X",,,"  261",",,X","  194",",,X",,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,"    1",",,X",,
"USW00014792","1945-07-17","40.27681","-74.81587","57.9","TRENTON MERCER AIRPORT, NJ US","  160",",,X,","    0",",,X",,,"  239",",,X","  194",",,X",,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,"    1",",,X",,,"    1",",,X",,
"USW00014792","1945-07-18","40.27681","-74.81587","57.9","TRENTON MERCER AIRPORT, NJ US","  279",",,X,","    0",",,X",,,"  267",",,X","  217",",,X",,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,"    1",",,X",,,,,,,,,"    1",",,X",,
"USW00014792","1945-07-19","40.27681","-74.81587","57.9","TRENTON MERCER AIRPORT, NJ US","   51",",,X,","    0",",,X",,,"  261",",,X","  211",",,X",,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,"    1",",,X",,,,,"    1",",,X",,,"    1",",,X",,
"USW00014792","1945-07-20","40.27681","-74.81587","57.9","TRENTON MERCER AIRPORT, NJ US","    0","T,,X,","    0",",,X",,,"  294",",,X","  211",",,X",,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,"    1",",,X",,
"USW00014792","1945-07-21","40.27681","-74.81587","57.9","TRENTON MERCER AIRPORT, NJ US","    0","T,,X,","    0",",,X",,,"  322",",,X","  206",",,X",,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,"    1",",,X",,,,,,
"USW00014792","1945-07-22","40.27681","-74.81587","57.9","TRENTON MERCER AIRPORT, NJ US","  358",",,X,","    0",",,X",,,"  311",",,X","  206",",,X",,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,"    1",",,X",,,,,"    1",",,X",,,"    1",",,X",,
"USW00014792","1945-07-23","40.27681","-74.81587","57.9","TRENTON MERCER AIRPORT, NJ US","  292",",,X,","    0",",,X",,,"  272",",,X","  200",",,X",,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,"    1",",,X",,,"    1",",,X",,
"USW00014792","1945-07-24","40.27681","-74.81587","57.9","TRENTON MERCER AIRPORT, NJ US","    0","T,,X,","    0",",,X",,,"  267",",,X","  194",",,X",,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,"    1",",,X",,,"    1",",,X",,
"USW00014792","1945-07-25","40.27681","-74.81587","57.9","TRENTON MERCER AIRPORT, NJ US","    0","T,,X,","    0",",,X",,,"  289",",,X","  194",",,X",,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,"    1",",,X",,,"    1",",,X",,
"USW00014792","1945-07-26","40.27681","-74.81587","57.9","TRENTON MERCER AIRPORT, NJ US","  249",",,X,","    0",",,X",,,"  328",",,X","  206",",,X",,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,"    1",",,X",,,,,"    1",",,X",,,"    1",",,X",,
"USW00014792","1945-07-27","40.27681","-74.81587","57.9","TRENTON MERCER AIRPORT, NJ US","   10",",,X,","    0",",,X",,,"  244",",,X","  194",",,X",,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,"    1",",,X",,,"    1",",,X",,
"USW00014792","1945-07-28","40.27681","-74.81587","57.9","TRENTON MERCER AIRPORT, NJ US","   43",",,X,","    0",",,X",,,"  222",",,X","  189",",,X",,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,"    1",",,X",,,,,"    1",",,X",,,"    1",",,X",,
"USW00014792","1945-07-29","40.27681","-74.81587","57.9","TRENTON MERCER AIRPORT, NJ US","   38",",,X,","    0",",,X",,,"  272",",,X","  222",",,X",,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,"    1",",,X",,,"    1",",,X",,
"USW00014792","1945-07-30","40.27681","-74.81587","57.9","TRENTON MERCER AIRPORT, NJ US","    0",",,X,","    0",",,X",,,"  256",",,X","  194",",,X",,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,"    1",",,X",,,,,,
"USW00014792","1945-07-31","40.27681","-74.81587","57.9","TRENTON MERCER AIRPORT, NJ US","    0","T,,X,","    0",",,X",,,"  217",",,X","  194",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,"    1",",,X",,
"USW00014792","1945-08-01","40.27681","-74.81587","57.9","TRENTON MERCER AIRPORT, NJ US","  130",",,X,","    0",",,X",,,"  222",",,X","  189",",,X",,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,"    1",",,X",,,"    1",",,X",,
"USW00014792","1945-08-02","40.27681","-74.81587","57.9","TRENTON MERCER AIRPORT, NJ US","    0","T,,X,","    0",",,X",,,"  283",",,X","  189",",,X",,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,"    1",",,X",,
"USW00014792","1945-08-03","40.27681","-74.81587","57.9","TRENTON MERCER AIRPORT, NJ US","    0",",,X,","    0",",,X",,,"  317",",,X","  206",",,X",,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,"    1",",,X",,,,,,
"USW00014792","1945-08-04","40.27681","-74.81587","57.9","TRENTON MERCER AIRPORT, NJ US","    0",",,X,","    0",",,X",,,"  272",",,X","  144",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014792","1945-08-05","40.27681","-74.81587","57.9","TRENTON MERCER AIRPORT, NJ US","    0",",,X,","    0",",,X",,,"  272",",,X","  144",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014792","1945-08-06","40.27681","-74.81587","57.9","TRENTON MERCER AIRPORT, NJ US","  147",",,X,","    0",",,X",,,"  233",",,X","  183",",,X",,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,"    1",",,X",,,"    1",",,X",,
"USW00014792","1945-08-07","40.27681","-74.81587","57.9","TRENTON MERCER AIRPORT, NJ US","    8",",,X,","    0",",,X",,,"  267",",,X","  161",",,X",,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,"    1",",,X",,,"    1",",,X",,
"USW00014792","1945-08-08","40.27681","-74.81587","57.9","TRENTON MERCER AIRPORT, NJ US","    0",",,X,","    0",",,X",,,"  250",",,X","  172",",,X",,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,"    1",",,X",,,,,,
"USW00014792","1945-08-09","40.27681","-74.81587","57.9","TRENTON MERCER AIRPORT, NJ US","    0",",,X,","    0",",,X",,,"  256",",,X","  161",",,X",,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,"    1",",,X",,,,,"    1",",,X",,,"    1",",,X",,
"USW00014792","1945-08-10","40.27681","-74.81587","57.9","TRENTON MERCER AIRPORT, NJ US","    0",",,X,","    0",",,X",,,"  306",",,X","  144",",,X",,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,"    1",",,X",,,,,,
"USW00014792","1945-08-11","40.27681","-74.81587","57.9","TRENTON MERCER AIRPORT, NJ US","    0",",,X,","    0",",,X",,,"  322",",,X","  172",",,X",,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,"    1",",,X",,,,,,
"USW00014792","1945-08-12","40.27681","-74.81587","57.9","TRENTON MERCER AIRPORT, NJ US","    0",",,X,","    0",",,X",,,"  294",",,X","  183",",,X",,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,"    1",",,X",,,,,,
"USW00014792","1945-08-13","40.27681","-74.81587","57.9","TRENTON MERCER AIRPORT, NJ US","    0",",,X,","    0",",,X",,,"  300",",,X","  189",",,X",,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,"    1",",,X",,,,,,
"USW00014792","1945-08-14","40.27681","-74.81587","57.9","TRENTON MERCER AIRPORT, NJ US","    0","T,,X,","    0",",,X",,,"  306",",,X","  200",",,X",,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,"    1",",,X",,,"    1",",,X",,
"USW00014792","1945-08-15","40.27681","-74.81587","57.9","TRENTON MERCER AIRPORT, NJ US","    0","T,,X,","    0",",,X",,,"  289",",,X","  172",",,X",,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,"    1",",,X",,,"    1",",,X",,
"USW00014792","1945-08-16","40.27681","-74.81587","57.9","TRENTON MERCER AIRPORT, NJ US","    0",",,X,","    0",",,X",,,"  267",",,X","  122",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014792","1945-08-17","40.27681","-74.81587","57.9","TRENTON MERCER AIRPORT, NJ US","    0",",,X,","    0",",,X",,,"  267",",,X","  144",",,X",,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,"    1",",,X",,,,,,
"USW00014792","1945-08-18","40.27681","-74.81587","57.9","TRENTON MERCER AIRPORT, NJ US","    0",",,X,","    0",",,X",,,"  289",",,X","  133",",,X",,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,"    1",",,X",,,,,,
"USW00014792","1945-08-19","40.27681","-74.81587","57.9","TRENTON MERCER AIRPORT, NJ US","    0",",,X,","    0",",,X",,,"  294",",,X","  156",",,X",,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,"    1",",,X",,,,,,
"USW00014792","1945-08-20","40.27681","-74.81587","57.9","TRENTON MERCER AIRPORT, NJ US","    0",",,X,","    0",",,X",,,"  322",",,X","  156",",,X",,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,"    1",",,X",,,,,,
"USW00014792","1945-08-21","40.27681","-74.81587","57.9","TRENTON MERCER AIRPORT, NJ US","    0",",,X,","    0",",,X",,,"  322",",,X","  189",",,X",,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,"    1",",,X",,,,,,
"USW00014792","1945-08-22","40.27681","-74.81587","57.9","TRENTON MERCER AIRPORT, NJ US","    0",",,X,","    0",",,X",,,"  317",",,X","  200",",,X",,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,"    1",",,X",,,,,,
"USW00014792","1945-08-23","40.27681","-74.81587","57.9","TRENTON MERCER AIRPORT, NJ US","   23",",,X,","    0",",,X",,,"  217",",,X","  161",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,
"USW00014792","1945-08-24","40.27681","-74.81587","57.9","TRENTON MERCER AIRPORT, NJ US","  224",",,X,","    0",",,X",,,"  167",",,X","  139",",,X",,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,"    1",",,X",,,"    1",",,X",,
"USW00014792","1945-08-25","40.27681","-74.81587","57.9","TRENTON MERCER AIRPORT, NJ US","  358",",,X,","    0",",,X",,,"  233",",,X","  122",",,X",,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,"    1",",,X",,,,,"    1",",,X",,,"    1",",,X",,
"USW00014792","1945-08-26","40.27681","-74.81587","57.9","TRENTON MERCER AIRPORT, NJ US","    8",",,X,","    0",",,X",,,"  206",",,X","  133",",,X",,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,"    1",",,X",,,,,,
"USW00014792","1945-08-27","40.27681","-74.81587","57.9","TRENTON MERCER AIRPORT, NJ US","    0",",,X,","    0",",,X",,,"  250",",,X","  133",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014792","1945-08-28","40.27681","-74.81587","57.9","TRENTON MERCER AIRPORT, NJ US","    0",",,X,","    0",",,X",,,"  300",",,X","  139",",,X",,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,"    1",",,X",,,,,,
"USW00014792","1945-08-29","40.27681","-74.81587","57.9","TRENTON MERCER AIRPORT, NJ US","    0",",,X,","    0",",,X",,,"  322",",,X","  178",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,
"USW00014792","1945-08-30","40.27681","-74.81587","57.9","TRENTON MERCER AIRPORT, NJ US","    0",",,X,","    0",",,X",,,"  344",",,X","  211",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,
"USW00014792","1945-08-31","40.27681","-74.81587","57.9","TRENTON MERCER AIRPORT, NJ US","    0","T,,X,","    0",",,X",,,"  322",",,X","  211",",,X",,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,"    1",",,X",,,"    1",",,X",,
"USW00014792","1945-09-01","40.27681","-74.81587","57.9","TRENTON MERCER AIRPORT, NJ US","    0",",,X,","    0",",,X",,,"  206",",,X","  322",",I,X",,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,"    1",",,X","    1",",,X",,,,
"USW00014792","1945-09-02","40.27681","-74.81587","57.9","TRENTON MERCER AIRPORT, NJ US","  234",",,X,","    0",",,X",,,"  256",",,X","  206",",,X",,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,"    1",",,X",,
"USW00014792","1945-09-03","40.27681","-74.81587","57.9","TRENTON MERCER AIRPORT, NJ US","    0",",,X,","    0",",,X",,,"  239",",,X","  156",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014792","1945-09-04","40.27681","-74.81587","57.9","TRENTON MERCER AIRPORT, NJ US","    0",",,X,","    0",",,X",,,"  250",",,X","  139",",,X",,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,"    1",",,X","    1",",,X",,,,
"USW00014792","1945-09-05","40.27681","-74.81587","57.9","TRENTON MERCER AIRPORT, NJ US","    0",",,X,","    0",",,X",,,"  294",",,X","  117",",,X",,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,"    1",",,X",,,,,,
